	x		f(x)	   f'(x) fd		f'(x) af		f''(x) fd		f''(x) ad
      0.36	      0.35	      0.94	      0.94	      0.59	      0.59
      0.36	      0.35	      0.94	      0.94	      0.59	      0.59
      0.36	      0.36	      0.93	      0.93	      0.59	      0.59
      0.36	      0.36	      0.93	      0.93	      0.59	      0.59
      0.36	      0.36	      0.93	      0.93	      0.59	      0.59
      0.37	      0.36	      0.93	      0.93	      0.59	      0.59
      0.37	      0.36	      0.93	      0.93	      0.59	      0.60
      0.37	      0.36	      0.93	      0.93	      0.60	      0.60
      0.37	      0.36	      0.93	      0.93	      0.60	      0.60
      0.37	      0.36	      0.93	      0.93	      0.60	      0.60
      0.37	      0.36	      0.93	      0.93	      0.60	      0.60
      0.37	      0.36	      0.93	      0.93	      0.60	      0.60
      0.37	      0.36	      0.93	      0.93	      0.60	      0.60
      0.37	      0.37	      0.93	      0.93	      0.60	      0.60
      0.37	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.37	      0.93	      0.93	      0.60	      0.60
      0.38	      0.38	      0.93	      0.93	      0.60	      0.60
      0.39	      0.38	      0.93	      0.93	      0.60	      0.60
      0.39	      0.38	      0.93	      0.93	      0.60	      0.60
      0.39	      0.38	      0.93	      0.93	      0.60	      0.60
      0.39	      0.38	      0.93	      0.93	      0.60	      0.60
      0.39	      0.38	      0.92	      0.92	      0.60	      0.60
      0.39	      0.38	      0.92	      0.92	      0.60	      0.60
      0.39	      0.38	      0.92	      0.92	      0.60	      0.60
      0.39	      0.38	      0.92	      0.92	      0.60	      0.60
      0.39	      0.38	      0.92	      0.92	      0.60	      0.60
      0.39	      0.38	      0.92	      0.92	      0.60	      0.60
      0.40	      0.39	      0.92	      0.92	      0.60	      0.60
      0.40	      0.39	      0.92	      0.92	      0.60	      0.60
      0.40	      0.39	      0.92	      0.92	      0.60	      0.60
      0.40	      0.39	      0.92	      0.92	      0.60	      0.60
      0.40	      0.39	      0.92	      0.92	      0.60	      0.60
      0.40	      0.39	      0.92	      0.92	      0.61	      0.61
      0.40	      0.39	      0.92	      0.92	      0.61	      0.61
      0.40	      0.39	      0.92	      0.92	      0.61	      0.61
      0.40	      0.39	      0.92	      0.92	      0.61	      0.61
      0.40	      0.39	      0.92	      0.92	      0.61	      0.61
      0.41	      0.39	      0.92	      0.92	      0.61	      0.61
      0.41	      0.40	      0.92	      0.92	      0.61	      0.61
      0.41	      0.40	      0.92	      0.92	      0.61	      0.61
      0.41	      0.40	      0.92	      0.92	      0.61	      0.61
      0.41	      0.40	      0.92	      0.92	      0.61	      0.61
      0.41	      0.40	      0.92	      0.92	      0.61	      0.61
      0.41	      0.40	      0.92	      0.92	      0.61	      0.61
      0.41	      0.40	      0.92	      0.92	      0.61	      0.61
      0.41	      0.40	      0.92	      0.92	      0.61	      0.61
      0.41	      0.40	      0.91	      0.92	      0.61	      0.61
      0.42	      0.40	      0.91	      0.91	      0.61	      0.61
      0.42	      0.41	      0.91	      0.91	      0.61	      0.61
      0.42	      0.41	      0.91	      0.91	      0.61	      0.61
      0.42	      0.41	      0.91	      0.91	      0.61	      0.61
      0.42	      0.41	      0.91	      0.91	      0.61	      0.61
      0.42	      0.41	      0.91	      0.91	      0.61	      0.61
      0.42	      0.41	      0.91	      0.91	      0.61	      0.61
      0.42	      0.41	      0.91	      0.91	      0.61	      0.61
      0.42	      0.41	      0.91	      0.91	      0.61	      0.61
      0.42	      0.41	      0.91	      0.91	      0.61	      0.61
      0.43	      0.41	      0.91	      0.91	      0.61	      0.61
      0.43	      0.41	      0.91	      0.91	      0.61	      0.61
      0.43	      0.42	      0.91	      0.91	      0.61	      0.61
